<monster=Apozim><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aqueous Golem><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Archfiend><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Archon Greis><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Archon Traesis><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Armored Skeleton><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Armored Skeleton Lord><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Armored Tusker><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ascendant Drudge><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ascendant Tumerok><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ash Gromnie><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ashen Bones><element=Bludgeon><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Asheron><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Assailer><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Assassin><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aste Sclavus><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aste Sclavus Lord><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Astyrrian><element=Acid><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Augmented Drudge><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Augmented Olthoi><element=Bludgeon><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Augmented Tumerok><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aun Elder Shaman><element=Acid><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aun Hunter><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Aun Itealuan><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aun Nualuan><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Aun Ralirea><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Aun Runner><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aun Shaman><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aun Warrior><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Aun Windreave><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Auroch Bull><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Auroch Cow><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Auroch Fire Bull><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Auroch Fire Cow><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Auroch Fire Yearling><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Auroch Yearling><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Avalanche><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Azael Zefir><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Azure Gromnie><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Babe the Blue Auroch><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Baby Black Rabbit><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=0>
<monster=Baby Brown Rabbit><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=0>
<monster=Baby Desert Rabbit><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Baby White Rabbit><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Bael'Zhabunny><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bael'Zharon><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Aggressor><element=Lightning><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Banderling Antagonist><element=Lightning><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Banderling Bandit><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Berserker><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Breeder><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Captain><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Champion><element=Lightning><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Banderling Chief><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Enforcer><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Guard><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Heirophant><element=Lightning><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Banderling Leader><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Mangler><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Mauler><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Paragon><element=Lightning><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Banderling Predator><element=Lightning><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Banderling Raider><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Raver><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Rogue><element=Lightning><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Banderling Savage><element=Lightning><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Banderling Scalper><element=Lightning><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Banderling Scout><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Sentry><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Slayer><element=Lightning><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Banderling Striker><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Banderling Thrasher><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bandit><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Bandit Lord><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Bandit Mage><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Bane Grievver><element=Bludgeon><vuln=0><yield=0><imp=0><priority=3><enabled=1>
<monster=Banished Drudge><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Banished Lugian><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Banished Olthoi><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Banished Phyntos Wasp><element=Bludgeon><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Banished Tumerok><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Barker Mosswart><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Baron of Colier><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Basalt Golem><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Battered Doll><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Beaten Doll><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Befouled Doll><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Behemoth of Tenkarrdun><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Biaka><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Bile Grievver><element=Bludgeon><vuln=1><yield=0><imp=0><priority=2><enabled=1>
<monster=Black Phyntos Hive><element=Bludgeon><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Black Phyntos Swarm><element=Bludgeon><vuln=1><yield=1><imp=1><priority=2><enabled=1>
<monster=Black Phyntos Wasp><element=Bludgeon><vuln=0><yield=0><imp=0><priority=2><enabled=1>
<monster=Black Rabbit><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Black Rabbit of Death><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Black Rat><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bleached Rabbit><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Blizzard><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bloated Eater><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Blood Fiend><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Blood Shreth><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bloodthirsty Monouga><element=Pierce><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Blue Phyntos Wasp><element=Bludgeon><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Bone Scourge><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Brass Gromnie><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Brigand><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Brilliant Crystal><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Broken Doll><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Broken Fragment><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Armoredillo><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Banderling><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Drudge><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Golem><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Grievver><element=Pierce><vuln=1><yield=0><imp=0><priority=1><enabled=1>
<monster=Bronze Statue of a Gromnie><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Mosswart><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Reedshark><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Sclavus><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Shadow><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Skeleton><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Tumerok><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Virindi><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of a Zharalim><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of Ben Ten><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bronze Statue of Thorsten Cragstone><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Brown Armoredillo><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Brown Cow><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Brown Mouse><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Brown Rabbit><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Brown Rat><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Brumal><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Brutish Monouga><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Buillic><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Bur Lizk><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Burun Ruuk Fiend><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Burun Ruuk Lout><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Burun Ruuk Seer><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Burun Ruuk Soothsayer><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Candy Stick><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Canescent Mattekar><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Carenzi Burrower><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Carenzi Sentry><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Carenzi Stalker><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Carpenter Wasp><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Carrion Shreth><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Caulnalain Crystal><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Caulnalain Satellite Fragment><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Caulnalain Shadow Leader><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Caustic><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Cave Penguin><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Champion of the Blood><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Chaos Wisp><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Charge><element=Acid><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Charred Miner><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Chicken><element=Fire><vuln=0><yield=0><imp=0><priority=0><enabled=0>
<monster=Chill><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Chilly the Snowman><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Chimera><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Chomu Sclavus><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Chomu Sclavus Lord><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Cold One><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Colossal Mite><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Conflagration><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Contagion Rat><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Copper Golem><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Copper Gromnie><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Coral Golem><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Coral Golem Viceroy><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Core of the Ice Cistern><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Corrosion><element=Lightning><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Corrosion Wisp><element=Bludgeon><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Cosseted Doll><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Cow><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Crafty Simulacrum><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Creeper Mosswart><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Creeping Margul><element=Cold><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Crimini Thrungus><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Crude Monouga><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Cruel Monouga><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Crystal Golem><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Crystal Golem Imperator><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Crystal Lord><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Crystal Minion><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Crystal Moiety><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Crystal Shard><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Cultist><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Cunning Monouga><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Cursed Bones><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Cursed Foreman><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Cursed Marionette><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Cursed Wisp><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Cutthroat><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Damned Marionette><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dark Guardian><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Dark Inferno><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Leech><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Magus><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Marionette><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Master><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Dark Myrmidon><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Revenant><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Sorcerer><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Wisp><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dark Zefir><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dazzling Crystal><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Decaying Warrior><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Defiled Doll><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Demented Fiun><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Den-Ru Chang><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Deranged Fiun><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Desecrated Doll><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Desert Rabbit><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=0>
<monster=Desert Rat><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Desert Shreth><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Desolation Moarsman><element=Pierce><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Destroyer Grievver><element=Pierce><vuln=1><yield=0><imp=0><priority=2><enabled=1>
<monster=Devastator><element=Fire><vuln=1><yield=0><imp=1><priority=0><enabled=1>
<monster=Diamond Golem><element=Bludgeon><vuln=1><yield=0><imp=1><priority=3><enabled=1>
<monster=Diamond Golem Suzerain><element=Bludgeon><vuln=1><yield=0><imp=0><priority=3><enabled=1>
<monster=Diamond Lord><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Diaphanous Nephol Golem><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dire Mattekar><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dire Ursuin><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Direland Rat><element=Bludgeon><vuln=0><yield=0><imp=0><priority=1><enabled=1>
<monster=Dirrich The Warden><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Diseased Phyntos Wasp><element=Pierce><vuln=0><yield=0><imp=0><priority=2><enabled=1>
<monster=Doomed Spirit><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Doomshark><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Dranith Menacet><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dread Idol><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dread Mattekar><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dread Mu-miyah><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dread Ursuin><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dreadful Ursuin><element=Fire><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Drudge Bloodletter><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Drudge Cabalist><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Drudge Lurker><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Mystic><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Drudge Prowler><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Ravener><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Robber><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Sage><element=Lightning><vuln=0><yield=0><imp=0><priority=0><enabled=1>
<monster=Drudge Seraph><element=Slash><vuln=1><yield=1><imp=1><priority=1><enabled=1>
<monster=Drudge Seraph Mystic><element=Pierce><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Drudge Skulker><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Slave><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Slinker><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Sneaker><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Stalker><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Drudge Vagabond><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dual Fragment><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dune Reaver><element=Acid><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Dusk Zefir><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Ebon Gromnie><element=Pierce><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ebon Rift><element=Slash><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Elaniwood Golem><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Elysa Strathelar><element=Slash><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Ember><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Emerald Gromnie><element=Bludgeon><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Enoki Thrungus><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Enthralled Idolator><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Enthralled Zealot><element=Fire><vuln=1><yield=1><imp=1><priority=0><enabled=1>
<monster=Entropy Wisp><element=Bludgeon><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Esard the Legate><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Esper Ursuin><element=Fire><vuln=1><yield=0><imp=1><priority=1><enabled=1>
<monster=Essa Sclavus><element=Cold><vuln=1><yield=0><imp=1><priority=1><enabled=1>
